result,blades DD-PMSG min u 0,blades DD-PMSG min u 1,blades DD-PMSG min u 2,blades DD-PMSG min u 3,blades DD-PMSG min u 4,blades DD-PMSG min0,blades DD-PMSG min1,blades DD-PMSG min2,blades DD-PMSG min3,blades DD-PMSG min4,blades DD-PMSG base0,blades DD-PMSG base1,blades DD-PMSG base2,blades DD-PMSG base3,blades DD-PMSG base4,blades DD-PMSG max0,blades DD-PMSG max1,blades DD-PMSG max2,blades DD-PMSG max3,blades DD-PMSG max4,blades DD-PMSG max u 0,blades DD-PMSG max u 1,blades DD-PMSG max u 2,blades DD-PMSG max u 3,blades DD-PMSG max u 4,generator DD-PMSG min u 0,generator DD-PMSG min u 1,generator DD-PMSG min u 2,generator DD-PMSG min u 3,generator DD-PMSG min u 4,generator DD-PMSG min0,generator DD-PMSG min1,generator DD-PMSG min2,generator DD-PMSG min3,generator DD-PMSG min4,generator DD-PMSG base 0,generator DD-PMSG base 1,generator DD-PMSG base 2,generator DD-PMSG base 3,generator DD-PMSG base 4,generator DD-PMSG max0,generator DD-PMSG max1,generator DD-PMSG max2,generator DD-PMSG max3,generator DD-PMSG max4,generator DD-PMSG max u 0,generator DD-PMSG max u 1,generator DD-PMSG max u 2,generator DD-PMSG max u 3,generator DD-PMSG max u 4,converter DD-PMSG min u 0,converter DD-PMSG min u 1,converter DD-PMSG min u 2,converter DD-PMSG min u 3,converter DD-PMSG min u 4,converter DD-PMSG min0,converter DD-PMSG min1,converter DD-PMSG min2,converter DD-PMSG min3,converter DD-PMSG min4,converter DD-PMSG base 0,converter DD-PMSG base 1,converter DD-PMSG base 2,converter DD-PMSG base 3,converter DD-PMSG base 4,converter DD-PMSG max0,converter DD-PMSG max1,converter DD-PMSG max2,converter DD-PMSG max3,converter DD-PMSG max4,converter DD-PMSG max u 0,converter DD-PMSG max u 1,converter DD-PMSG max u 2,converter DD-PMSG max u 3,converter DD-PMSG max u 4,substation DD-PMSG min u 0,substation DD-PMSG min u 1,substation DD-PMSG min u 2,substation DD-PMSG min u 3,substation DD-PMSG min u 4,substation DD-PMSG min0,substation DD-PMSG min1,substation DD-PMSG min2,substation DD-PMSG min3,substation DD-PMSG min4,substation DD-PMSG base  0,substation DD-PMSG base  1,substation DD-PMSG base  2,substation DD-PMSG base  3,substation DD-PMSG base  4,substation DD-PMSG max0,substation DD-PMSG max1,substation DD-PMSG max2,substation DD-PMSG max3,substation DD-PMSG max4,substation DD-PMSG max u 0,substation DD-PMSG max u 1,substation DD-PMSG max u 2,substation DD-PMSG max u 3,substation DD-PMSG max u 4
availability - time based,0.8269374918524313,0.8799396672532916,0.8879829471385738,0.9030398579064007,0.8269374918524313,0.7820733118237518,0.8823122392777996,0.9045176231912397,0.8220047500325903,0.8942109487029071,0.8673685797158128,0.8249293198409594,0.7953699403597967,0.8009176199322122,0.8774750277017338,0.8660600801720767,0.8301203395906661,0.8733963547777344,0.8684544469430322,0.8664197953330726,0.8596406107417547,0.8579157704341025,0.8556222298266197,0.8532207339329944,0.8596406107417547,0.9195971434623909,0.9117164075739799,0.8934505768478685,0.8706139600443228,0.9036566288619476,0.9129454683222527,0.8998659724938078,0.906022682831443,0.8939622441663407,0.9132102643071307,0.829287454373615,0.8865726029852692,0.8085396705123191,0.8679904429018381,0.87245327369313,0.8613570997914223,0.8646191826359014,0.8443883620127753,0.780920023464998,0.8231649638247946,0.8095866330986834,0.851731969430322,0.8312905341546083,0.8142771884369704,0.8393268886064399,0.932953860318081,0.9324430077564855,0.9465197660018251,0.9394285295267892,0.9237251091774215,0.918363397862078,0.9332098976665363,0.9263435340894277,0.9249551883717898,0.9235953591448312,0.8890288912788424,0.8709520841480902,0.8836150355233998,0.8699527848390041,0.8786857564202842,0.8179004122669795,0.8251478783730934,0.8311695427584409,0.8432018723113023,0.7931713189284317,0.8166257251336201,0.829913391344023,0.8278522601355756,0.7461887710207274,0.8115074224351454,0.8844851958675531,0.9053562117064268,0.9021136830269848,0.8974734389258245,0.8712166764437492,0.8807933287706948,0.8279304767957242,0.8936491738365272,0.8718859992178334,0.884785433776561,0.8806965763916047,0.7774393820883848,0.8366667074045105,0.8735212162690653,0.84804804621301,0.8232945101681658,0.8734491102854908,0.8639681918915396,0.8289621626906531,0.8910755605527311,0.8680743628601225,0.8491911501108069,0.8680684558727676,0.8798007512058402,0.8689891311432668
annual direct O&M cost,157.92206096428572,158.05245439285713,159.2222334404762,157.89968220238094,157.92206096428572,161.0220348690476,160.48053167857142,158.91428034523807,158.61562158333336,159.10293705952378,160.34309758333333,162.55695096428573,159.39828663095236,162.19729086904766,160.7725043452381,163.4873770595238,159.58551558333332,161.50263825,161.89962629761908,160.56329044047615,162.25406225,163.86091167857143,165.03588648809523,165.23203620238095,162.25406225,154.86649715476193,157.5798059166667,158.36871586904763,156.04635948809525,156.3934539166667,158.18608058333334,158.71608144047622,160.60073310714284,158.93598286904762,157.88894025,160.6982559642857,162.12018091666667,161.19060615476187,162.035940202381,160.91726234523807,161.72953105952382,161.95209196428573,163.21263367857142,162.42321486904763,164.35203796428573,163.6875170595238,165.829455297619,164.41518191666663,166.3711921547619,165.70341358333334,156.37871629761898,154.7610339166667,153.8158998690476,154.81842115476186,156.4414876785714,156.018499297619,156.88797301190473,154.78078339285713,155.77442624999998,155.2585359642857,160.55483020238094,160.52936625,160.76240024999996,160.9348161547619,160.09567967857143,165.81237586904763,165.72092496428573,165.36206134523806,163.03110315476192,163.2611041071429,166.0068222023809,166.8173578690476,167.05842572619048,168.20195882142858,168.30284334523807,160.6891867738095,156.5449520119048,158.4133801071428,158.70817244047618,160.14653639285714,161.93061186904765,159.8293344880953,160.3235717261905,160.90414920238095,160.47775558333328,160.66695534523805,159.52064901190474,161.3928338690476,160.78313986904763,160.14389334523813,160.23285348809526,160.38565677380953,160.35855025,162.096835297619,161.05894167857144,163.49528991666668,164.6176370119048,162.3544370595238,161.41384010714287,164.6801546309524
