result,DD-PMSG base0,DD-PMSG base1,DD-PMSG base2,DD-PMSG base3,DD-PMSG base4,blades DD-PMSG min u 0,blades DD-PMSG min u 1,blades DD-PMSG min u 2,blades DD-PMSG min u 3,blades DD-PMSG min u 4,blades DD-PMSG min0,blades DD-PMSG min1,blades DD-PMSG min2,blades DD-PMSG min3,blades DD-PMSG min4,blades DD-PMSG base0,blades DD-PMSG base1,blades DD-PMSG base2,blades DD-PMSG base3,blades DD-PMSG base4,blades DD-PMSG max0,blades DD-PMSG max1,blades DD-PMSG max2,blades DD-PMSG max3,blades DD-PMSG max4,blades DD-PMSG max u 0,blades DD-PMSG max u 1,blades DD-PMSG max u 2,blades DD-PMSG max u 3,blades DD-PMSG max u 4,generator DD-PMSG min u 0,generator DD-PMSG min u 1,generator DD-PMSG min u 2,generator DD-PMSG min u 3,generator DD-PMSG min u 4,generator DD-PMSG min0,generator DD-PMSG min1,generator DD-PMSG min2,generator DD-PMSG min3,generator DD-PMSG min4,generator DD-PMSG base 0,generator DD-PMSG base 1,generator DD-PMSG base 2,generator DD-PMSG base 3,generator DD-PMSG base 4,generator DD-PMSG max0,generator DD-PMSG max1,generator DD-PMSG max2,generator DD-PMSG max3,generator DD-PMSG max4,generator DD-PMSG max u 0,generator DD-PMSG max u 1,generator DD-PMSG max u 2,generator DD-PMSG max u 3,generator DD-PMSG max u 4,converter DD-PMSG min u 0,converter DD-PMSG min u 1,converter DD-PMSG min u 2,converter DD-PMSG min u 3,converter DD-PMSG min u 4,converter DD-PMSG min0,converter DD-PMSG min1,converter DD-PMSG min2,converter DD-PMSG min3,converter DD-PMSG min4,converter DD-PMSG base 0,converter DD-PMSG base 1,converter DD-PMSG base 2,converter DD-PMSG base 3,converter DD-PMSG base 4,converter DD-PMSG max0,converter DD-PMSG max1,converter DD-PMSG max2,converter DD-PMSG max3,converter DD-PMSG max4,converter DD-PMSG max u 0,converter DD-PMSG max u 1,converter DD-PMSG max u 2,converter DD-PMSG max u 3,converter DD-PMSG max u 4,substation DD-PMSG min u 0,substation DD-PMSG min u 1,substation DD-PMSG min u 2,substation DD-PMSG min u 3,substation DD-PMSG min u 4,substation DD-PMSG min0,substation DD-PMSG min1,substation DD-PMSG min2,substation DD-PMSG min3,substation DD-PMSG min4,substation DD-PMSG base  0,substation DD-PMSG base  1,substation DD-PMSG base  2,substation DD-PMSG base  3,substation DD-PMSG base  4,substation DD-PMSG max0,substation DD-PMSG max1,substation DD-PMSG max2,substation DD-PMSG max3,substation DD-PMSG max4,substation DD-PMSG max u 0,substation DD-PMSG max u 1,substation DD-PMSG max u 2,substation DD-PMSG max u 3,substation DD-PMSG max u 4
availability - time based,0.8797948442184852,0.8730130116673185,0.8851433157345848,0.8886822122278712,0.8797948442184852,0.8802543670968583,0.8814736507626124,0.8820961250162951,0.8911941076782688,0.8867667188111068,0.895446323816973,0.8783221711641246,0.8840670219006649,0.8773782753226437,0.8640366314691696,0.8678665998566027,0.8797948442184852,0.8730130116673185,0.8851433157345848,0.8886822122278712,0.8768415542302177,0.8690341464606961,0.8664167399947855,0.8719833626645809,0.8768415542302177,0.8670618237517924,0.8660386928040673,0.8584748973406335,0.8714466415721549,0.8712315457567462,0.9003008489766654,0.9129481162821014,0.894185487550515,0.891744475948377,0.894206467540086,0.8961761422891409,0.8940127590926867,0.9005067787772129,0.9045420658975362,0.9016551785947073,0.8757695378698996,0.8696894146786599,0.8729154445313518,0.8746021949550254,0.8794772927258506,0.8749885934037284,0.8468464835093208,0.859321429735367,0.8518134451179767,0.870751042888802,0.826547630687003,0.8319690229435537,0.8492874951114587,0.8478639111589101,0.8396595131012906,0.9351015594446617,0.9219898807195933,0.9345813371789858,0.9344149230869508,0.9240031449615435,0.9140645368921914,0.9203489603702255,0.9161162983965585,0.9268087602659366,0.9279999348194499,0.8621433401772911,0.8737047402555077,0.8693313290314171,0.8733525615956199,0.8816056413766132,0.842844601420936,0.831750871789858,0.8046624462260461,0.8205565196845261,0.8521921033763525,0.8117779217181593,0.8122775713727024,0.8133147568765481,0.8332410621170643,0.8027919681267109,0.8672600133620127,0.8789550335679833,0.8720008799374267,0.8850255833659236,0.8676447822969626,0.8799826456785296,0.8709207160083431,0.8876472673054361,0.8720862257202451,0.8726594071828966,0.8732032573979924,0.8685328672924,0.8913409676052666,0.880057807000391,0.8539631811367487,0.874733778190588,0.8709425107547908,0.8751234356667971,0.8696637498370486,0.8909951033111719,0.8696401218876287,0.8810736051362273,0.8861984258897145,0.8703234992178334,0.8698275159692348
annual direct O&M cost,160.81297758333335,162.0658017261905,160.3646556785714,158.8316458690476,160.81297758333335,160.2395769166667,159.0920958690476,160.96556844047615,160.0240919642857,158.8868074404762,158.4453155357143,160.6812105357143,160.8814944404762,160.0716277738095,160.41972001190476,161.36983425,160.81297758333335,162.0658017261905,160.3646556785714,158.8316458690476,162.98299082142856,161.14580939285716,161.05612810714288,160.56643201190477,162.98299082142856,160.91743225000002,160.90843401190472,162.3853584404762,161.5281760119048,160.49156782142856,158.63031734523813,157.42384667857144,160.3223895357143,157.59518277380954,158.4418459642857,159.3317794880952,159.8095083452381,159.84869901190476,157.68839220238095,158.6479034880952,161.5385877738095,160.2506467738095,161.22180529761906,159.9198398690476,161.07117110714285,160.91490053571428,163.08119539285715,162.8061348690476,161.89585839285715,161.9940910119048,164.49813025,164.19086705952387,163.10768686904765,161.8314577261905,164.92721867857145,155.63595644047618,157.38697429761902,155.36243020238095,155.01559858333331,156.15606972619048,157.98685929761905,156.97136977380953,156.8031253928571,155.9454154404762,157.26146296428573,162.7228949642857,161.26106420238094,160.82023482142858,160.81691339285712,160.22564210714287,165.30373386904765,165.3085497261905,164.26928067857145,166.4239232023809,164.8254391547619,166.04321301190475,166.956236297619,165.15302639285713,165.71599491666666,165.11190567857145,159.62657910714285,158.79845134523808,161.10676872619047,159.71905715476186,160.75350277380952,159.66007877380952,160.85525648809522,159.51302263095235,160.23478691666665,161.25510082142858,161.75108405952378,160.85139024999998,159.24276325,162.31886815476187,160.86719010714287,161.38042163095238,160.8206746785714,161.42587024999997,161.0412654880952,160.55811777380953,163.53494748809524,161.58370915476192,162.13470786904765,162.08721548809527,162.75419724999998
