result,DD-PMSG base0,DD-PMSG base1,DD-PMSG base2,DD-PMSG base3,DD-PMSG base4,blades DD-PMSG min u 0,blades DD-PMSG min u 1,blades DD-PMSG min u 2,blades DD-PMSG min u 3,blades DD-PMSG min u 4,blades DD-PMSG min0,blades DD-PMSG min1,blades DD-PMSG min2,blades DD-PMSG min3,blades DD-PMSG min4,blades DD-PMSG base0,blades DD-PMSG base1,blades DD-PMSG base2,blades DD-PMSG base3,blades DD-PMSG base4,blades DD-PMSG max0,blades DD-PMSG max1,blades DD-PMSG max2,blades DD-PMSG max3,blades DD-PMSG max4,blades DD-PMSG max u 0,blades DD-PMSG max u 1,blades DD-PMSG max u 2,blades DD-PMSG max u 3,blades DD-PMSG max u 4,generator DD-PMSG min u 0,generator DD-PMSG min u 1,generator DD-PMSG min u 2,generator DD-PMSG min u 3,generator DD-PMSG min u 4,generator DD-PMSG min0,generator DD-PMSG min1,generator DD-PMSG min2,generator DD-PMSG min3,generator DD-PMSG min4,generator DD-PMSG base 0,generator DD-PMSG base 1,generator DD-PMSG base 2,generator DD-PMSG base 3,generator DD-PMSG base 4,generator DD-PMSG max0,generator DD-PMSG max1,generator DD-PMSG max2,generator DD-PMSG max3,generator DD-PMSG max4,generator DD-PMSG max u 0,generator DD-PMSG max u 1,generator DD-PMSG max u 2,generator DD-PMSG max u 3,generator DD-PMSG max u 4,converter DD-PMSG min u 0,converter DD-PMSG min u 1,converter DD-PMSG min u 2,converter DD-PMSG min u 3,converter DD-PMSG min u 4,converter DD-PMSG min0,converter DD-PMSG min1,converter DD-PMSG min2,converter DD-PMSG min3,converter DD-PMSG min4,converter DD-PMSG base 0,converter DD-PMSG base 1,converter DD-PMSG base 2,converter DD-PMSG base 3,converter DD-PMSG base 4,converter DD-PMSG max0,converter DD-PMSG max1,converter DD-PMSG max2,converter DD-PMSG max3,converter DD-PMSG max4,converter DD-PMSG max u 0,converter DD-PMSG max u 1,converter DD-PMSG max u 2,converter DD-PMSG max u 3,converter DD-PMSG max u 4,substation DD-PMSG min u 0,substation DD-PMSG min u 1,substation DD-PMSG min u 2,substation DD-PMSG min u 3,substation DD-PMSG min u 4,substation DD-PMSG min0,substation DD-PMSG min1,substation DD-PMSG min2,substation DD-PMSG min3,substation DD-PMSG min4,substation DD-PMSG base  0,substation DD-PMSG base  1,substation DD-PMSG base  2,substation DD-PMSG base  3,substation DD-PMSG base  4,substation DD-PMSG max0,substation DD-PMSG max1,substation DD-PMSG max2,substation DD-PMSG max3,substation DD-PMSG max4,substation DD-PMSG max u 0,substation DD-PMSG max u 1,substation DD-PMSG max u 2,substation DD-PMSG max u 3,substation DD-PMSG max u 4
availability - time based,0.8791412055142745,0.848425482336071,0.8772860041063747,0.8778551117846435,0.8791412055142745,0.8778149850084734,0.8884695606830921,0.9005866249511146,0.8862224612175726,0.8765168736149133,0.8877666291878503,0.8787562328901056,0.890938681397471,0.8739253356798331,0.8800282720636162,0.8943873435666797,0.8791412055142745,0.848425482336071,0.8772860041063747,0.8778551117846435,0.8662383082388215,0.88589737322383,0.8601262058401773,0.8665968012645027,0.8662383082388215,0.8675390675922304,0.8709353816321209,0.8570062980706558,0.8666684998696389,0.874601583887368,0.9005552568113675,0.911819066940425,0.9079025306348586,0.8963818684004693,0.9001201766392908,0.9036083545170122,0.8801702434493547,0.90669607938991,0.9064630589232173,0.8927753470864294,0.849970261374006,0.8814987045365663,0.889272096206492,0.8766867504236736,0.8759508212749315,0.8658710565767175,0.8543921506322514,0.8641906205188372,0.8443241999087472,0.8584465845391736,0.845311074175466,0.8324373044583496,0.8437758685308304,0.8250311644505279,0.8240950087993743,0.919827923347673,0.9204838026332942,0.9281775518185373,0.9220823556250815,0.9245789743840438,0.9274029217181593,0.9241640594446617,0.9311457111198018,0.9308393625342198,0.9168186188241428,0.8861617618302698,0.8678690441272324,0.8712060846043541,0.8792630116673185,0.8715875945117977,0.8467096043540607,0.8323493107156824,0.8317095228783731,0.8369642973536696,0.8391961201277539,0.8323049064659106,0.8075652212879677,0.8339568260331117,0.8202432456654934,0.7997229826619736,0.8815714215877982,0.8822470587276756,0.8811259532655455,0.870881811367488,0.8652345277669143,0.8678665998566027,0.8807142973536697,0.8650825756094381,0.8740962309346891,0.8690756990614,0.8777298429148742,0.8625572366705775,0.8758015170773041,0.8848921669273888,0.8731496871333594,0.8935361263199061,0.8868683597314562,0.8810306267109894,0.8671504285621171,0.8929704813583627,0.8823069433581019,0.8930986018771998,0.8813074403597967,0.8676050628992309,0.8949819123973406
annual direct O&M cost,161.0893548690476,161.4026934880952,160.08289901190477,161.2662893928572,161.0893548690476,159.53314425000002,160.12922372619047,158.71028325,161.07346429761907,160.7546259642857,157.81742767857142,160.6315451071429,160.30116586904765,161.08383044047622,160.55298367857148,158.45472239285715,161.0893548690476,161.4026934880952,160.08289901190477,161.2662893928572,161.73191967857147,161.01309805952383,161.07099477380947,161.674272297619,161.73191967857147,162.94468315476192,162.86171315476193,161.5877068690476,163.3919639642857,162.50869829761905,160.03177834523808,157.9706255357143,157.9323415357143,160.2705054404762,158.62324229761902,158.86825496428574,158.68535510714287,157.76102653571428,158.63669877380948,158.75696563095238,161.38713658333333,161.51632958333334,159.18476010714286,160.6651079642857,159.10533867857143,162.48481582142858,164.1737684404762,162.2372735357143,162.95944996428574,163.17566805952382,163.00258263095233,164.25546805952385,164.0900342023809,166.84549829761906,165.15588196428573,154.83224877380948,155.14274039285715,157.1699328690476,155.93394072619046,155.61338339285712,156.28689215476192,156.19406363095237,157.08881120238092,155.14554425,158.4821145833333,160.7145220119048,160.34461467857142,161.77621129761903,160.24825615476195,160.80036667857144,162.05530120238092,164.84718667857143,166.20128186904762,165.75787815476187,164.6562338690476,165.33958772619047,166.6791184404762,164.30678486904756,165.27166891666667,166.10079058333335,160.0073674404762,160.87484834523806,159.21581601190474,160.03886439285716,160.1589415357143,161.90987486904757,161.8746977738095,162.54002325000002,158.9496298690476,160.90203834523805,159.44941920238097,160.99155429761905,160.7474689642857,161.66113363095238,162.6463064404762,160.1560307261905,160.45745325000001,160.43253610714285,163.75882334523808,159.75143767857142,161.8169544880953,161.62849558333332,161.7563136309524,164.61768239285715,160.79275958333338
