result,blades DD-PMSG min u 0,blades DD-PMSG min u 1,blades DD-PMSG min u 2,blades DD-PMSG min u 3,blades DD-PMSG min u 4,blades DD-PMSG min0,blades DD-PMSG min1,blades DD-PMSG min2,blades DD-PMSG min3,blades DD-PMSG min4,blades DD-PMSG base0,blades DD-PMSG base1,blades DD-PMSG base2,blades DD-PMSG base3,blades DD-PMSG base4,blades DD-PMSG max0,blades DD-PMSG max1,blades DD-PMSG max2,blades DD-PMSG max3,blades DD-PMSG max4,blades DD-PMSG max u 0,blades DD-PMSG max u 1,blades DD-PMSG max u 2,blades DD-PMSG max u 3,blades DD-PMSG max u 4,generator DD-PMSG min u 0,generator DD-PMSG min u 1,generator DD-PMSG min u 2,generator DD-PMSG min u 3,generator DD-PMSG min u 4,generator DD-PMSG min0,generator DD-PMSG min1,generator DD-PMSG min2,generator DD-PMSG min3,generator DD-PMSG min4,generator DD-PMSG base 0,generator DD-PMSG base 1,generator DD-PMSG base 2,generator DD-PMSG base 3,generator DD-PMSG base 4,generator DD-PMSG max0,generator DD-PMSG max1,generator DD-PMSG max2,generator DD-PMSG max3,generator DD-PMSG max4,generator DD-PMSG max u 0,generator DD-PMSG max u 1,generator DD-PMSG max u 2,generator DD-PMSG max u 3,generator DD-PMSG max u 4,converter DD-PMSG min u 0,converter DD-PMSG min u 1,converter DD-PMSG min u 2,converter DD-PMSG min u 3,converter DD-PMSG min u 4,converter DD-PMSG min0,converter DD-PMSG min1,converter DD-PMSG min2,converter DD-PMSG min3,converter DD-PMSG min4,converter DD-PMSG base 0,converter DD-PMSG base 1,converter DD-PMSG base 2,converter DD-PMSG base 3,converter DD-PMSG base 4,converter DD-PMSG max0,converter DD-PMSG max1,converter DD-PMSG max2,converter DD-PMSG max3,converter DD-PMSG max4,converter DD-PMSG max u 0,converter DD-PMSG max u 1,converter DD-PMSG max u 2,converter DD-PMSG max u 3,converter DD-PMSG max u 4,substation DD-PMSG min u 0,substation DD-PMSG min u 1,substation DD-PMSG min u 2,substation DD-PMSG min u 3,substation DD-PMSG min u 4,substation DD-PMSG min0,substation DD-PMSG min1,substation DD-PMSG min2,substation DD-PMSG min3,substation DD-PMSG min4,substation DD-PMSG base  0,substation DD-PMSG base  1,substation DD-PMSG base  2,substation DD-PMSG base  3,substation DD-PMSG base  4,substation DD-PMSG max0,substation DD-PMSG max1,substation DD-PMSG max2,substation DD-PMSG max3,substation DD-PMSG max4,substation DD-PMSG max u 0,substation DD-PMSG max u 1,substation DD-PMSG max u 2,substation DD-PMSG max u 3,substation DD-PMSG max u 4
availability - time based,0.897906685894929,0.8861444482466432,0.9001381012905749,0.8161252607222005,0.897906685894929,0.8243591937165949,0.8677690327206362,0.8923380263329422,0.8127108183418068,0.895685658649459,0.888197228197106,0.8842804882023204,0.8139798021770304,0.7959824338417416,0.8484639795984878,0.8605113821535654,0.8454803399165689,0.8781135934037283,0.8677828835875375,0.855598805566419,0.7710740939903533,0.7841360725459523,0.8542674928301395,0.8490728066744884,0.7710740939903533,0.9078078151479598,0.9162647878373094,0.8719454764698215,0.8946262710207274,0.9034205530569678,0.8919002982010168,0.9028748696388997,0.8938214949159171,0.8981052828835875,0.8021395515578151,0.8388799944596532,0.868973039694955,0.8803411387042107,0.8501067331508277,0.8879580970538391,0.844212374527441,0.8489465193586234,0.8449002330204667,0.84793947985921,0.8503749918524313,0.7803598781123713,0.761778940164255,0.8519816924129839,0.8369936286012254,0.8484727382349107,0.8851685731977578,0.8870335516881762,0.9391411240385868,0.9364167807326294,0.928098316712293,0.8279386243644896,0.9153314838352236,0.9297960663538001,0.9234582763003519,0.9282040314170251,0.8813695655716334,0.8848361523921262,0.89468228555599,0.8700149100508409,0.801257780928171,0.8371781710337636,0.7591167220701343,0.8143268886064399,0.8282321405292661,0.8300466040933385,0.8094843811106766,0.7573578656628862,0.8109265007821665,0.8298469886585843,0.8028769065310911,0.8952243025681137,0.8971141311432669,0.8142116005084082,0.9095257300221614,0.9009294339069222,0.8881151414417938,0.8884491917611784,0.8669709783600573,0.8812715910572285,0.8613023073914744,0.8730959131795072,0.8819476355755442,0.8412763981228002,0.8899589362534219,0.8262449485073654,0.8554150778907574,0.8712924488332682,0.889570908290966,0.8882929621301003,0.8827120812149655,0.8534433662495111,0.8667945834962847,0.8660388964932864,0.867646819189154,0.8711231830921653
annual direct O&M cost,149.58787077380956,150.2549236309524,151.04860982142856,149.84781267857144,149.58787077380956,151.56071267857143,150.40874696428568,151.2644488690476,151.1506136309524,150.79104934523806,151.75011077380955,151.48481982142857,150.67623982142854,151.01560839285713,152.23025886904762,150.97166934523807,151.3345969642857,151.45221125000003,151.21212029761904,150.43825267857142,151.88059791666666,151.3239398214286,153.61364410714285,151.3922893452381,151.88059791666666,150.12159220238095,150.08681505952381,150.52190696428576,150.10003839285713,149.3240869642857,151.36317220238092,150.03530220238093,151.0925693452381,150.72946982142858,152.62283839285715,152.05939982142857,152.94679029761906,150.32016267857142,152.99173315476193,151.66829267857142,151.24388982142858,152.55680363095237,151.28255505952384,151.89021648809526,149.63678744047618,152.35143982142858,153.19095220238097,152.78383934523808,151.13168124999999,151.43411220238096,150.62892172619044,150.2746693452381,150.88304553571427,151.0055183928571,149.5588255357143,151.35702220238096,151.13742125000002,150.20410648809522,151.23991315476192,150.40585220238094,152.03323458333332,151.01737220238098,150.83911220238093,149.58933696428568,150.91334601190474,151.4390074404762,151.57700505952383,151.70654744047619,151.23689648809523,151.04645505952382,152.32962696428572,151.9111526785714,152.74903648809524,153.9031931547619,152.83967601190474,151.14824220238097,150.18367220238093,151.12108886904767,148.83946267857144,150.3260669642857,150.86476601190478,151.29884601190477,150.07496982142857,150.35790648809527,152.06891839285714,151.44243172619048,151.62412839285713,152.39394886904762,150.42372458333332,151.4453769642857,151.14104553571428,151.89074601190472,151.9148055357143,150.11922363095238,150.77280791666672,152.64578934523806,151.89875267857138,152.55825267857145,153.67287839285714,154.09789982142857
